cgpa,tenth_percentage,twelfth_percentage,backlogs,internships,num_technical_skills,num_soft_skills,num_projects,num_certifications,experience_years,num_programming_languages,department,gender,college_tier,placed
8.53,95.0,97.4,2,2,13,8,8,2,0.2,4,Information Technology,Male,Tier-1,1
7.11,75.3,59.3,0,0,4,10,5,5,1.9,3,Mechanical,Male,Tier-2,0
8.86,80.2,53.8,0,1,6,4,6,5,1.4,6,Information Technology,Female,Tier-1,1
9.01,76.5,36.9,0,2,4,4,4,6,1.1,1,Mechanical,Female,Tier-3,0
9.17,70.5,84.1,0,4,12,5,6,2,0.5,7,Information Technology,Female,Tier-2,1
8.87,91.1,93.8,1,0,5,3,5,0,0.0,6,Information Technology,Male,Tier-2,1
8.2,71.1,66.8,5,0,5,5,4,6,1.8,6,Electrical,Female,Tier-1,0
9.59,68.1,52.0,0,3,1,7,2,5,2.0,5,Information Technology,Female,Tier-1,1
7.67,85.9,86.4,1,0,6,4,1,3,0.7,6,Mechanical,Male,Tier-3,0
7.58,54.8,58.1,0,1,10,7,4,3,1.0,5,Electrical,Male,Tier-2,0
9.75,74.6,83.0,2,1,8,7,7,0,0.6,5,Electronics,Female,Tier-2,1
9.91,71.8,63.0,0,1,13,2,4,3,0.4,2,Mechanical,Male,Tier-1,1
9.38,74.4,69.3,0,0,5,5,2,2,0.8,3,Mechanical,Male,Tier-2,0
9.97,72.1,79.2,0,2,14,0,2,0,1.2,3,Electronics,Male,Tier-3,0
8.96,82.5,79.2,0,0,10,4,4,2,0.2,6,Information Technology,Male,Tier-2,1
8.61,91.2,76.4,0,1,13,6,8,3,0.8,2,Civil,Male,Tier-1,1
8.97,83.5,94.1,0,1,12,4,7,6,1.5,4,Electronics,Female,Tier-3,1
8.64,74.0,97.3,0,0,6,2,6,4,0.6,4,Computer Science,Male,Tier-2,1
9.54,85.6,98.3,0,0,5,1,4,0,0.2,8,Electrical,Male,Tier-1,1
8.13,87.0,72.7,0,3,1,1,8,1,2.0,3,Information Technology,Male,Tier-2,1
8.05,82.3,76.4,0,1,5,8,1,6,1.1,8,Electronics,Male,Tier-1,1
8.43,90.6,92.9,1,1,2,1,5,1,1.0,2,Computer Science,Male,Tier-1,1
8.58,49.8,66.5,0,1,4,6,6,5,1.1,6,Electronics,Male,Tier-2,1
9.9,78.3,69.4,0,0,2,8,6,2,0.3,5,Computer Science,Female,Tier-3,1
8.07,81.7,75.3,0,1,8,2,3,3,0.7,7,Electronics,Male,Tier-3,0
8.5,60.2,74.7,0,0,14,6,1,2,0.4,8,Electronics,Male,Tier-3,0
9.23,80.6,71.3,0,1,13,0,0,5,1.8,1,Civil,Male,Tier-1,1
9.64,89.0,62.8,0,0,13,5,0,5,0.9,3,Electronics,Male,Tier-2,1
8.83,75.3,86.1,0,2,7,10,2,1,1.3,5,Information Technology,Male,Tier-2,1
9.67,85.9,70.0,0,1,9,1,6,6,1.1,3,Electronics,Male,Tier-2,1
9.63,90.3,77.0,0,0,4,9,4,0,0.7,7,Electronics,Female,Tier-3,0
9.02,94.1,74.9,3,0,5,0,6,2,1.6,1,Civil,Female,Tier-3,0
9.08,91.9,83.8,5,0,15,4,8,3,1.0,8,Computer Science,Female,Tier-2,1
7.03,94.4,80.9,0,2,9,5,7,1,0.3,6,Electrical,Male,Tier-3,0
7.91,72.0,71.7,0,0,9,10,0,0,0.3,4,Computer Science,Male,Tier-1,1
9.58,73.3,69.6,1,1,2,1,3,2,1.8,3,Information Technology,Female,Tier-2,1
8.72,48.3,73.6,1,0,12,3,4,0,2.8,6,Information Technology,Male,Tier-1,1
8.42,65.2,60.6,1,4,11,2,6,4,0.8,2,Electronics,Female,Tier-3,0
7.85,92.6,64.5,0,1,14,0,7,1,0.5,4,Information Technology,Male,Tier-2,1
7.79,70.7,81.9,0,0,15,0,7,6,1.0,8,Computer Science,Male,Tier-1,1
9.81,82.8,78.9,0,1,1,2,3,2,0.7,4,Computer Science,Female,Tier-2,1
8.84,80.9,62.4,1,4,3,1,6,0,1.8,5,Chemical,Male,Tier-3,0
6.37,92.9,73.4,1,1,10,1,1,6,1.8,2,Civil,Male,Tier-1,0
8.41,53.8,54.7,0,1,1,9,8,2,0.6,6,Civil,Female,Tier-2,0
7.42,82.2,76.8,0,0,6,4,5,6,1.6,3,Information Technology,Female,Tier-2,1
9.82,82.0,70.6,0,0,8,4,3,3,0.2,7,Electrical,Male,Tier-2,0
8.64,67.7,99.0,1,0,4,6,5,3,0.5,3,Computer Science,Male,Tier-2,0
8.69,89.5,82.6,0,1,11,4,6,2,0.1,8,Computer Science,Female,Tier-1,1
8.19,61.2,62.6,0,1,4,2,7,1,1.6,2,Computer Science,Female,Tier-3,1
8.6,90.8,62.4,0,2,11,9,3,5,3.7,4,Mechanical,Female,Tier-2,1
7.3,52.1,83.3,0,1,15,5,8,2,0.9,8,Computer Science,Male,Tier-3,1
9.42,67.1,86.4,0,0,10,2,5,6,1.5,3,Information Technology,Female,Tier-3,1
8.66,76.3,99.0,1,1,1,7,0,2,0.5,3,Computer Science,Male,Tier-3,1
9.06,80.6,90.0,0,1,9,5,2,2,0.8,3,Civil,Female,Tier-3,0
8.92,55.6,81.2,0,1,10,6,0,2,0.4,1,Electrical,Male,Tier-2,0
9.02,90.5,93.5,0,1,8,2,5,1,1.2,2,Civil,Male,Tier-1,1
7.71,87.0,76.0,0,0,14,10,5,4,0.3,8,Computer Science,Male,Tier-3,1
9.44,99.0,75.4,0,0,14,6,6,4,0.2,1,Information Technology,Male,Tier-3,1
9.28,86.4,59.2,0,1,13,8,0,0,2.3,1,Mechanical,Male,Tier-1,1
8.82,69.2,94.6,0,0,3,7,0,1,2.0,5,Computer Science,Male,Tier-1,1
6.98,65.1,76.7,1,1,14,10,4,1,1.8,3,Mechanical,Male,Tier-1,1
9.06,73.0,73.7,0,0,14,1,4,6,1.7,1,Electrical,Female,Tier-2,1
7.82,99.0,64.7,0,2,3,9,0,1,1.3,2,Computer Science,Male,Tier-3,1
7.48,78.6,90.9,0,3,13,9,6,3,2.1,5,Electronics,Male,Tier-1,1
7.93,79.1,87.8,1,3,10,1,6,1,0.2,5,Information Technology,Female,Tier-2,1
9.82,94.6,63.3,1,2,4,6,5,6,2.0,8,Chemical,Female,Tier-2,0
9.26,64.0,81.6,0,4,4,9,6,6,2.5,6,Information Technology,Female,Tier-3,1
8.93,84.5,85.3,0,1,2,3,5,6,1.3,7,Electronics,Female,Tier-2,1
8.75,84.2,58.8,0,3,4,8,1,3,0.9,4,Computer Science,Male,Tier-3,1
8.99,89.5,83.3,0,1,2,5,4,4,0.3,4,Civil,Male,Tier-3,0
7.45,88.2,80.7,0,2,11,8,6,4,2.0,8,Computer Science,Female,Tier-3,1
8.41,77.3,83.1,0,0,15,10,1,3,0.9,5,Electronics,Female,Tier-2,1
9.12,61.4,99.0,0,1,11,2,4,6,0.9,2,Mechanical,Male,Tier-2,0
9.63,71.2,99.0,0,3,7,5,2,2,0.9,1,Information Technology,Male,Tier-3,1
7.41,88.1,91.1,1,1,5,5,8,4,2.0,4,Computer Science,Female,Tier-3,1
8.53,99.0,78.4,0,0,7,7,0,2,0.1,1,Electrical,Female,Tier-1,1
9.06,63.3,83.3,1,1,6,6,6,6,0.1,7,Information Technology,Female,Tier-2,1
8.78,62.5,80.6,0,1,2,2,3,0,0.3,2,Electronics,Female,Tier-2,1
9.19,59.1,99.0,0,1,14,0,4,3,0.7,8,Civil,Male,Tier-2,0
9.15,68.8,76.8,0,1,12,1,0,5,0.6,8,Mechanical,Male,Tier-2,1
9.84,89.4,69.6,0,0,2,10,4,6,0.7,1,Information Technology,Female,Tier-1,1
9.39,93.8,82.1,0,2,1,9,7,0,0.1,5,Electronics,Male,Tier-1,1
9.02,53.1,99.0,0,1,13,1,5,3,1.6,4,Computer Science,Male,Tier-2,1
9.6,63.5,62.4,0,0,1,0,1,0,0.4,8,Electronics,Male,Tier-2,0
9.83,61.3,66.3,1,2,13,3,1,0,2.4,2,Information Technology,Male,Tier-1,1
8.33,67.6,65.5,0,0,5,5,8,1,1.8,5,Mechanical,Male,Tier-3,1
9.31,75.3,59.4,0,0,5,3,0,6,0.1,7,Civil,Male,Tier-2,0
7.26,73.2,62.6,2,2,7,3,1,6,0.1,2,Electrical,Male,Tier-3,0
8.1,84.2,87.2,0,2,1,10,7,6,1.0,7,Civil,Female,Tier-3,0
9.7,54.9,77.9,0,0,5,8,5,5,0.1,6,Chemical,Female,Tier-2,0
9.66,71.8,58.2,0,0,2,1,2,4,0.8,4,Mechanical,Male,Tier-3,0
7.39,94.4,83.9,0,0,10,0,2,3,0.1,1,Mechanical,Male,Tier-2,0
9.12,94.9,79.5,0,2,1,6,8,4,0.7,2,Computer Science,Male,Tier-1,1
9.85,98.0,87.4,0,2,7,4,1,6,0.5,4,Electronics,Female,Tier-1,1
9.15,82.7,67.1,0,1,15,4,4,1,0.9,8,Electronics,Male,Tier-3,1
7.7,70.1,59.0,0,0,3,1,6,4,0.4,6,Mechanical,Male,Tier-2,0
8.86,80.1,83.8,0,0,11,5,5,5,0.2,6,Information Technology,Male,Tier-3,1
7.89,99.0,85.7,0,2,9,4,0,3,1.8,5,Electrical,Male,Tier-3,1
8.83,71.6,60.6,0,0,15,4,2,6,0.4,8,Computer Science,Female,Tier-1,1
8.34,99.0,78.1,0,1,5,5,4,1,0.1,4,Electronics,Female,Tier-2,1
7.6,48.8,67.0,0,1,5,1,2,2,0.7,1,Chemical,Male,Tier-2,0
7.9,84.9,87.6,0,0,5,4,2,1,2.1,8,Information Technology,Male,Tier-3,0
8.96,85.8,83.6,0,0,9,10,4,5,0.3,7,Mechanical,Male,Tier-2,0
9.29,82.5,90.8,1,0,13,0,7,3,0.6,4,Information Technology,Male,Tier-2,1
9.22,83.3,64.1,0,1,10,7,7,0,0.5,7,Electronics,Male,Tier-2,0
9.52,84.3,66.0,0,2,13,0,7,4,0.0,5,Civil,Male,Tier-2,0
9.11,84.8,70.2,2,1,1,6,5,5,2.0,5,Civil,Male,Tier-2,0
9.5,74.0,68.1,3,0,5,5,8,0,1.4,2,Civil,Female,Tier-2,0
6.81,74.7,79.8,0,1,10,7,4,6,0.1,5,Computer Science,Female,Tier-3,1
8.7,61.7,61.0,2,0,6,4,6,2,0.1,3,Civil,Male,Tier-3,0
7.89,86.8,94.8,0,0,9,10,0,0,0.0,5,Computer Science,Male,Tier-2,1
8.99,93.6,97.7,0,1,3,5,3,4,4.2,7,Information Technology,Female,Tier-1,1
7.73,98.9,89.4,0,3,1,3,0,0,0.5,1,Chemical,Male,Tier-2,0
8.72,68.1,81.5,0,2,12,9,1,1,2.7,8,Computer Science,Male,Tier-2,1
9.7,57.3,73.4,0,1,11,9,5,3,0.5,5,Information Technology,Male,Tier-1,1
7.5,82.5,77.5,0,1,11,0,0,5,0.1,2,Information Technology,Male,Tier-3,0
9.07,64.1,65.2,1,2,8,10,8,6,0.4,7,Civil,Male,Tier-2,1
8.0,84.9,77.0,0,1,9,6,5,5,0.5,5,Information Technology,Female,Tier-2,1
9.35,51.5,79.4,0,1,12,1,7,0,0.2,4,Civil,Male,Tier-3,0
9.78,91.0,64.3,0,0,11,0,7,3,0.1,6,Computer Science,Male,Tier-3,1
8.24,79.8,96.1,3,0,6,0,1,3,0.4,8,Electronics,Female,Tier-2,0
8.04,54.9,73.9,1,1,5,0,1,5,0.8,6,Chemical,Male,Tier-3,0
8.31,81.6,61.6,0,2,12,1,2,3,0.3,4,Computer Science,Male,Tier-3,1
8.51,79.1,72.3,1,1,8,0,7,1,3.2,4,Electrical,Female,Tier-2,0
8.72,84.3,67.2,1,0,12,3,7,3,0.7,3,Computer Science,Male,Tier-3,0
8.53,87.6,64.1,2,1,6,9,4,5,0.1,8,Electronics,Female,Tier-2,1
8.2,49.0,95.4,0,1,6,9,1,0,0.5,2,Computer Science,Female,Tier-2,1
9.47,72.3,75.1,0,3,9,10,3,5,1.2,4,Electronics,Female,Tier-2,1
9.71,76.9,88.4,0,0,9,6,3,3,0.7,7,Mechanical,Male,Tier-2,0
9.59,74.5,80.3,3,1,1,9,6,1,0.4,4,Civil,Male,Tier-2,0
9.14,73.8,81.2,4,1,12,2,3,5,0.1,7,Information Technology,Male,Tier-2,1
8.4,90.7,74.8,0,4,2,8,5,3,0.6,7,Electrical,Male,Tier-3,1
8.6,57.2,69.4,0,1,1,1,1,0,0.1,6,Information Technology,Male,Tier-3,1
8.92,74.5,91.9,0,2,2,1,1,1,0.5,4,Computer Science,Male,Tier-1,1
7.42,75.5,83.5,0,0,3,6,4,2,0.1,6,Information Technology,Male,Tier-1,1
9.85,76.7,72.6,0,0,13,8,0,2,1.1,7,Information Technology,Female,Tier-3,0
9.18,66.3,87.9,0,0,14,5,1,0,1.5,6,Electronics,Male,Tier-1,1
8.25,99.0,94.6,0,1,13,10,2,4,0.3,2,Computer Science,Male,Tier-3,1
7.46,89.7,79.8,5,1,2,0,8,3,0.1,7,Information Technology,Male,Tier-3,0
9.81,99.0,95.2,0,0,6,5,8,5,0.4,7,Electrical,Male,Tier-3,1
8.43,85.7,68.8,1,1,4,3,6,4,0.8,6,Mechanical,Female,Tier-2,0
9.25,87.1,63.3,0,1,15,4,4,1,1.5,4,Computer Science,Female,Tier-1,1
9.63,77.9,70.5,0,1,5,3,1,3,0.5,7,Computer Science,Male,Tier-2,1
8.89,96.8,75.5,0,0,10,2,1,5,0.5,3,Computer Science,Male,Tier-1,1
7.88,84.8,95.2,5,2,9,1,7,5,2.4,4,Information Technology,Male,Tier-3,1
8.67,75.7,70.0,0,1,2,1,2,5,0.6,1,Information Technology,Male,Tier-3,1
7.79,99.0,80.0,0,0,3,9,6,4,0.6,3,Civil,Female,Tier-3,0
9.07,62.4,89.3,0,1,14,10,5,6,0.5,1,Electronics,Male,Tier-1,1
9.32,69.2,81.1,0,0,10,3,5,0,0.5,4,Civil,Female,Tier-3,0
7.42,99.0,68.6,0,1,1,2,2,1,1.3,4,Chemical,Female,Tier-3,0
8.95,86.0,58.4,0,0,15,10,5,3,0.3,8,Information Technology,Male,Tier-1,1
9.13,46.4,90.8,0,2,2,5,3,2,0.5,8,Electronics,Male,Tier-1,1
9.89,90.2,61.3,0,4,1,9,0,5,0.3,2,Mechanical,Male,Tier-3,1
9.83,65.7,70.1,0,0,14,2,7,5,0.8,6,Electronics,Male,Tier-2,1
9.78,71.1,75.4,2,0,9,2,8,3,3.2,1,Information Technology,Male,Tier-3,0
9.38,99.0,91.4,0,0,3,3,2,5,0.5,8,Civil,Male,Tier-3,0
8.89,97.9,88.0,1,1,3,4,0,1,3.4,1,Electrical,Male,Tier-3,0
9.57,99.0,76.9,0,0,13,10,0,2,1.1,5,Information Technology,Female,Tier-2,1
7.42,70.7,90.8,0,2,7,8,0,0,1.6,8,Information Technology,Male,Tier-2,1
7.1,74.5,93.6,0,1,1,10,8,3,0.4,5,Electronics,Male,Tier-3,0
7.33,80.6,68.8,0,1,9,4,4,4,0.3,5,Civil,Female,Tier-2,0
7.66,88.4,69.9,3,1,7,0,2,4,0.9,5,Electronics,Female,Tier-2,0
9.43,73.9,84.7,3,2,15,8,8,6,4.7,1,Computer Science,Male,Tier-2,1
8.07,99.0,97.1,0,0,9,1,8,6,1.2,2,Information Technology,Female,Tier-1,1
8.01,83.9,66.0,0,1,8,3,5,0,1.1,5,Electronics,Male,Tier-3,0
7.99,95.9,51.1,0,1,5,9,4,6,0.6,8,Mechanical,Male,Tier-2,1
8.76,68.6,83.4,0,1,12,5,0,1,2.1,1,Civil,Female,Tier-2,0
9.29,73.0,92.7,0,1,3,8,5,0,1.2,8,Mechanical,Male,Tier-2,1
8.8,80.9,76.7,0,0,11,1,4,1,1.1,8,Computer Science,Female,Tier-2,1
9.68,72.5,99.0,0,1,9,8,8,2,0.3,2,Mechanical,Male,Tier-2,0
9.22,90.6,64.1,0,2,5,8,6,1,3.2,2,Information Technology,Female,Tier-1,1
7.75,90.8,65.4,0,0,9,0,2,2,0.3,5,Information Technology,Male,Tier-3,1
9.76,75.1,65.2,0,1,3,10,4,3,0.7,1,Civil,Male,Tier-2,0
7.96,85.9,76.1,0,0,6,5,5,3,0.4,3,Information Technology,Male,Tier-1,1
9.85,99.0,76.4,0,1,13,5,1,0,0.2,1,Computer Science,Male,Tier-3,1
9.67,90.5,65.0,0,1,2,8,6,0,0.2,7,Mechanical,Female,Tier-3,1
7.63,85.8,89.6,0,1,3,5,8,3,0.3,7,Computer Science,Male,Tier-2,1
8.2,93.5,78.5,0,0,2,1,8,4,1.2,2,Information Technology,Male,Tier-2,1
8.25,98.2,61.5,1,0,12,7,4,2,3.7,4,Electronics,Female,Tier-3,1
8.53,96.2,83.0,0,1,2,0,7,5,1.9,7,Computer Science,Male,Tier-1,1
8.17,77.1,69.5,0,0,5,4,8,6,0.2,5,Information Technology,Male,Tier-2,0
8.12,88.8,76.3,1,0,10,9,5,3,0.1,7,Mechanical,Male,Tier-2,0
9.87,74.4,86.5,0,1,4,2,3,5,1.2,2,Electronics,Male,Tier-3,0
9.11,77.3,88.0,1,0,11,10,3,6,0.0,7,Civil,Male,Tier-2,0
7.12,83.8,86.9,0,2,4,5,2,5,2.0,3,Computer Science,Male,Tier-1,1
8.7,60.6,75.6,0,0,13,4,8,4,1.7,3,Electrical,Male,Tier-1,1
9.31,82.4,62.3,0,1,8,9,5,5,1.6,3,Computer Science,Female,Tier-3,1
9.33,69.7,70.9,0,0,14,3,7,1,0.8,7,Mechanical,Female,Tier-2,1
8.69,63.8,75.3,0,1,6,2,1,3,3.6,7,Computer Science,Female,Tier-2,1
9.05,87.5,95.1,0,1,10,0,3,4,0.6,3,Electrical,Male,Tier-3,0
7.71,74.9,68.2,0,1,2,7,1,6,4.3,6,Computer Science,Female,Tier-3,1
7.43,80.6,77.6,0,1,13,10,2,3,2.1,1,Electronics,Male,Tier-3,0
8.61,75.2,59.0,1,0,1,4,1,5,0.1,2,Computer Science,Male,Tier-1,1
9.21,70.6,79.4,1,0,5,7,8,6,2.3,3,Mechanical,Female,Tier-2,1
8.87,79.4,74.4,0,4,15,8,8,1,0.4,7,Computer Science,Male,Tier-3,1
8.82,61.7,73.3,0,1,7,7,5,1,1.5,8,Mechanical,Male,Tier-1,1
8.7,76.8,86.0,0,1,5,5,6,2,0.0,2,Civil,Male,Tier-3,0
9.6,99.0,66.1,0,2,12,9,4,1,0.3,7,Electrical,Male,Tier-2,1
7.01,63.6,93.2,1,0,4,7,0,1,1.4,8,Information Technology,Female,Tier-1,1
8.78,95.1,65.1,0,1,5,4,3,6,3.6,2,Electronics,Female,Tier-3,1
6.96,99.0,92.8,4,0,11,8,3,2,0.2,7,Mechanical,Male,Tier-2,0
9.46,68.6,54.2,1,0,10,5,7,3,0.6,4,Civil,Female,Tier-3,0
9.34,81.9,79.0,0,0,8,1,4,6,0.9,8,Civil,Male,Tier-2,1
9.86,62.4,82.9,0,2,5,6,2,3,3.0,7,Civil,Male,Tier-2,0
8.99,60.6,70.3,0,0,9,0,0,2,0.6,1,Electrical,Male,Tier-3,0
8.45,80.0,78.6,5,0,10,9,0,3,2.7,7,Mechanical,Female,Tier-2,0
6.75,82.9,70.3,0,0,7,0,4,3,3.8,4,Computer Science,Male,Tier-3,0
8.82,71.2,80.8,0,0,11,7,7,5,2.8,5,Civil,Female,Tier-3,0
9.1,64.4,78.3,0,2,13,4,8,4,1.4,5,Electronics,Male,Tier-2,1
8.31,68.6,99.0,0,1,14,10,1,2,0.1,6,Computer Science,Male,Tier-3,1
7.98,88.7,57.1,3,2,11,9,4,2,0.9,5,Mechanical,Male,Tier-2,0
9.55,88.8,77.6,1,2,14,8,3,5,1.4,8,Mechanical,Female,Tier-3,1
7.41,85.7,69.5,0,2,2,5,2,0,3.1,4,Electronics,Female,Tier-3,0
9.17,73.4,76.6,0,0,9,0,7,4,1.5,2,Electronics,Female,Tier-3,0
8.66,65.1,73.2,1,0,2,5,1,6,0.8,8,Electronics,Male,Tier-2,0
9.82,93.8,70.5,0,1,6,0,1,6,0.2,8,Information Technology,Male,Tier-2,1
9.3,97.7,68.2,0,1,14,4,4,3,0.6,8,Information Technology,Female,Tier-3,1
8.37,71.7,84.3,0,1,8,2,0,0,1.0,6,Civil,Male,Tier-2,0
8.92,76.1,70.1,0,0,2,9,6,4,0.4,5,Computer Science,Male,Tier-3,1
9.64,60.4,74.7,0,3,6,9,8,3,0.6,6,Electronics,Male,Tier-2,1
7.98,84.4,77.4,0,0,5,8,1,6,0.0,5,Computer Science,Male,Tier-2,1
8.23,99.0,65.6,0,0,15,0,0,4,2.1,4,Computer Science,Female,Tier-3,1
8.26,89.3,82.9,0,1,7,5,8,1,0.0,7,Information Technology,Female,Tier-3,1
9.77,99.0,62.5,0,0,10,2,1,3,0.5,2,Computer Science,Male,Tier-2,1
8.0,73.3,81.4,0,0,13,8,8,4,0.7,5,Civil,Female,Tier-2,0
9.57,62.3,80.2,0,0,5,1,7,4,3.6,1,Electrical,Male,Tier-2,1
8.75,96.1,73.3,0,0,14,10,6,0,2.7,8,Computer Science,Male,Tier-2,1
8.27,80.1,60.8,0,0,14,6,0,4,1.0,5,Electrical,Female,Tier-3,0
8.72,67.3,75.1,0,0,15,8,3,1,0.9,4,Computer Science,Female,Tier-2,1
6.72,99.0,61.6,0,1,15,2,6,1,0.5,4,Computer Science,Female,Tier-2,1
9.15,70.7,73.5,0,1,3,2,5,4,0.0,8,Mechanical,Female,Tier-1,1
6.65,64.6,85.3,0,1,6,2,0,3,0.3,1,Electronics,Male,Tier-3,0
9.54,85.2,74.8,0,1,7,0,6,0,1.9,7,Electronics,Male,Tier-2,1
9.17,62.4,91.3,0,0,1,8,1,3,1.0,2,Computer Science,Male,Tier-2,1
9.03,90.3,78.8,0,0,8,8,7,4,1.7,1,Chemical,Female,Tier-3,0
9.92,64.2,85.1,0,2,8,5,1,1,1.8,6,Civil,Male,Tier-3,0
9.18,81.0,84.3,5,1,13,8,3,2,0.1,5,Chemical,Male,Tier-1,1
8.66,81.8,93.3,0,0,4,8,5,0,0.4,4,Computer Science,Male,Tier-2,1
7.56,81.2,58.0,0,3,14,0,7,6,1.1,2,Electronics,Female,Tier-2,1
8.65,62.5,68.2,0,1,14,2,2,3,1.9,8,Mechanical,Male,Tier-2,0
7.84,75.7,75.4,1,0,8,2,5,1,1.6,5,Civil,Male,Tier-1,0
7.46,94.5,85.4,1,3,3,0,5,3,0.5,1,Civil,Male,Tier-2,0
8.66,75.6,77.2,0,0,13,5,0,4,2.7,7,Electronics,Male,Tier-3,1
7.78,64.2,74.9,0,4,15,3,5,5,0.4,6,Computer Science,Male,Tier-2,1
8.81,72.7,88.4,0,0,5,7,0,3,0.5,5,Chemical,Male,Tier-3,0
9.74,62.9,70.6,0,0,3,5,8,0,0.2,1,Computer Science,Male,Tier-3,1
8.46,51.8,70.0,2,1,2,3,3,2,0.3,7,Computer Science,Female,Tier-3,1
9.9,75.9,81.8,0,0,5,4,4,2,0.0,3,Civil,Female,Tier-3,0
8.68,79.2,99.0,0,0,8,1,0,4,0.4,3,Computer Science,Female,Tier-3,0
9.36,86.4,74.7,1,1,9,9,0,0,0.4,4,Computer Science,Female,Tier-1,1
8.09,83.6,66.6,0,0,5,0,8,2,0.1,7,Computer Science,Female,Tier-2,1
7.55,85.4,67.6,0,2,3,6,5,1,0.4,7,Computer Science,Male,Tier-3,0
9.92,77.5,70.2,0,1,12,9,5,3,0.4,2,Mechanical,Male,Tier-2,1
9.32,99.0,92.2,0,2,3,2,4,4,1.6,4,Information Technology,Male,Tier-1,1
9.16,67.9,70.2,0,1,8,2,5,1,0.2,8,Computer Science,Male,Tier-3,1
7.74,74.2,79.0,0,1,3,5,7,4,1.3,5,Information Technology,Male,Tier-2,1
7.79,97.9,73.8,0,0,9,2,6,0,0.1,6,Mechanical,Male,Tier-1,1
8.39,73.3,57.9,0,1,10,6,6,4,0.7,3,Electronics,Female,Tier-2,0
9.65,76.7,70.7,0,0,15,6,8,6,1.3,4,Electronics,Male,Tier-3,1
7.59,82.9,42.8,0,0,1,4,8,2,0.9,1,Computer Science,Male,Tier-3,1
7.37,92.0,77.3,0,0,15,0,8,0,1.0,2,Electronics,Female,Tier-3,0
8.57,79.7,81.4,1,0,1,8,0,5,0.2,3,Electronics,Male,Tier-2,0
9.69,67.4,64.0,1,0,5,1,5,4,1.8,2,Electronics,Female,Tier-2,0
9.43,73.1,68.0,0,1,4,3,4,1,3.0,2,Electronics,Male,Tier-1,1
9.62,84.5,57.6,0,0,3,9,7,0,0.2,3,Computer Science,Male,Tier-2,1
7.82,74.5,46.2,0,0,1,9,7,5,2.2,1,Electrical,Male,Tier-1,1
8.84,72.4,55.4,0,2,7,1,7,5,0.5,7,Information Technology,Female,Tier-3,1
8.33,66.8,83.5,1,1,1,0,4,0,1.2,8,Mechanical,Male,Tier-3,0
9.44,92.3,70.9,1,2,6,0,0,4,0.7,7,Information Technology,Male,Tier-3,1
9.63,76.5,77.7,2,2,10,0,3,4,1.6,6,Information Technology,Female,Tier-3,1
9.4,76.6,99.0,1,0,2,6,6,6,0.0,1,Mechanical,Male,Tier-2,0
9.45,86.2,88.0,0,3,14,10,1,5,0.4,7,Information Technology,Male,Tier-2,1
9.58,61.7,82.0,0,0,4,8,6,0,0.0,8,Mechanical,Female,Tier-1,1
8.2,78.5,68.7,1,2,8,0,4,3,2.8,1,Information Technology,Female,Tier-2,1
9.15,96.1,95.3,1,1,3,9,5,3,0.2,2,Information Technology,Male,Tier-2,1
8.05,77.2,91.1,1,1,9,5,5,2,0.6,7,Computer Science,Female,Tier-2,1
8.75,80.6,86.6,0,1,5,10,4,0,1.0,1,Information Technology,Female,Tier-3,1
9.14,80.4,74.9,0,2,6,4,6,6,0.6,5,Computer Science,Female,Tier-3,1
8.59,90.7,63.0,0,1,2,2,3,3,0.8,6,Computer Science,Male,Tier-2,1
9.06,80.4,94.7,0,1,1,1,0,6,0.2,5,Civil,Female,Tier-2,0
8.18,99.0,86.3,0,0,5,1,8,1,0.1,1,Information Technology,Female,Tier-2,0
8.6,80.8,72.4,3,1,1,1,6,0,0.3,8,Electronics,Female,Tier-2,0
8.13,72.8,71.4,1,0,4,6,8,3,0.4,1,Electronics,Female,Tier-3,0
8.36,96.1,59.1,0,1,8,3,8,6,0.5,3,Mechanical,Male,Tier-1,1
7.43,75.5,84.9,0,1,14,6,6,4,0.4,8,Mechanical,Male,Tier-3,0
8.5,70.8,77.2,0,0,12,9,1,1,0.0,8,Information Technology,Female,Tier-2,1
8.9,63.7,80.2,0,1,13,0,1,2,0.1,3,Computer Science,Male,Tier-3,1
7.09,83.7,87.1,0,1,2,9,3,3,1.1,4,Computer Science,Female,Tier-2,1
9.78,72.5,84.4,0,3,6,3,8,4,0.1,2,Information Technology,Female,Tier-2,1
9.64,68.7,63.6,1,0,12,8,6,1,0.0,2,Electronics,Male,Tier-3,0
9.62,71.2,75.3,0,3,10,6,8,1,1.7,3,Mechanical,Male,Tier-2,1
9.6,73.6,80.4,0,3,13,9,3,2,0.0,5,Electrical,Male,Tier-2,1
8.18,88.0,81.3,0,2,14,5,8,5,0.1,4,Information Technology,Male,Tier-1,1
8.2,83.8,54.3,2,2,15,6,6,6,0.8,3,Computer Science,Female,Tier-2,1
7.91,76.3,61.9,1,1,5,1,7,5,0.6,8,Electronics,Male,Tier-1,1
9.14,84.7,83.5,3,0,1,0,0,4,3.3,6,Computer Science,Female,Tier-2,0
9.63,76.7,83.3,0,1,8,9,8,3,2.8,6,Computer Science,Female,Tier-2,1
7.66,80.5,95.9,0,1,5,8,7,0,1.1,7,Electronics,Male,Tier-2,0
9.25,70.0,54.8,2,3,9,1,0,1,0.1,4,Electrical,Male,Tier-2,0
