cgpa,tenth_percentage,twelfth_percentage,backlogs,internships,num_technical_skills,num_soft_skills,num_projects,num_certifications,experience_years,num_programming_languages,department,gender,college_tier,placed,salary_lpa
8.33,79.8,65.3,0,1,2,7,7,2,1.7,5,Electrical,Male,Tier-1,1,16.84
8.0,62.5,89.0,0,0,9,1,1,1,0.9,6,Mechanical,Female,Tier-2,1,11.6
9.28,60.7,59.0,0,1,3,6,5,1,1.1,6,Computer Science,Male,Tier-3,1,16.3
9.59,56.6,64.8,1,1,4,1,3,1,2.0,2,Information Technology,Male,Tier-1,1,23.91
8.21,94.5,57.6,0,0,9,9,3,0,0.6,1,Computer Science,Female,Tier-3,0,0.0
8.42,92.5,43.7,2,1,3,2,8,0,0.5,1,Electrical,Male,Tier-2,0,0.0
8.9,78.0,81.6,3,1,6,0,6,1,1.4,7,Chemical,Female,Tier-3,0,0.0
9.65,63.4,75.4,0,4,12,1,5,5,0.4,8,Electronics,Female,Tier-2,1,19.41
9.92,74.7,77.8,0,0,15,2,1,0,0.4,5,Electrical,Male,Tier-3,0,0.0
8.4,95.1,85.5,0,0,5,4,0,1,0.5,5,Computer Science,Male,Tier-2,1,17.59
9.08,72.0,76.4,1,1,6,5,3,1,1.9,1,Computer Science,Male,Tier-3,1,15.54
9.79,67.2,69.2,1,1,5,6,8,4,1.5,6,Electronics,Male,Tier-3,0,0.0
8.71,73.4,78.4,3,1,13,4,3,0,0.3,8,Chemical,Female,Tier-1,1,13.7
9.5,74.5,68.4,0,3,14,4,1,4,0.2,3,Electronics,Male,Tier-3,0,0.0
8.74,86.9,89.5,0,1,11,10,7,5,0.5,7,Chemical,Male,Tier-2,0,0.0
7.99,51.5,70.3,0,1,3,7,5,5,1.0,6,Electronics,Male,Tier-2,1,16.53
9.87,80.0,73.4,0,2,2,0,0,1,1.1,7,Information Technology,Female,Tier-2,1,19.75
9.03,69.6,83.3,0,1,10,8,3,1,0.2,6,Electrical,Male,Tier-2,1,12.29
8.3,71.6,99.0,1,0,13,2,4,4,0.3,2,Computer Science,Female,Tier-3,1,15.59
8.9,87.1,61.7,0,1,9,10,0,2,2.7,1,Information Technology,Male,Tier-2,1,19.46
7.21,62.4,59.2,1,1,4,5,1,1,0.5,5,Electronics,Male,Tier-2,0,0.0
9.07,80.2,71.8,0,0,10,3,8,5,0.4,5,Computer Science,Female,Tier-3,1,17.98
8.1,83.8,65.3,0,0,12,1,0,5,1.2,8,Electronics,Female,Tier-1,1,21.97
9.44,85.0,84.1,0,0,6,5,7,0,0.6,8,Information Technology,Male,Tier-2,1,19.73
9.68,86.5,77.6,0,0,9,9,8,3,0.3,3,Electronics,Female,Tier-2,1,16.05
9.07,84.9,60.4,1,3,5,7,1,6,0.5,4,Mechanical,Female,Tier-2,0,0.0
9.61,86.6,84.7,0,0,7,3,1,5,0.2,5,Computer Science,Female,Tier-2,1,20.87
9.63,67.4,99.0,0,0,12,7,6,3,0.3,8,Chemical,Male,Tier-2,0,0.0
8.76,94.4,64.6,1,1,14,6,8,3,0.5,3,Electronics,Male,Tier-2,1,16.7
8.86,63.8,79.2,5,1,5,0,8,4,0.7,1,Civil,Female,Tier-2,0,0.0
9.56,82.4,46.5,0,1,15,4,2,1,1.4,4,Information Technology,Female,Tier-2,1,19.85
8.16,69.8,70.2,0,0,12,7,6,5,0.5,1,Information Technology,Male,Tier-3,0,0.0
6.92,57.4,79.0,0,2,9,5,5,5,0.8,3,Electrical,Female,Tier-3,0,0.0
8.74,71.2,73.2,0,1,2,8,7,2,3.0,7,Computer Science,Female,Tier-1,1,29.17
8.23,76.6,76.5,0,1,3,10,7,0,1.7,1,Computer Science,Female,Tier-3,1,15.68
9.48,94.6,64.9,1,2,5,6,7,3,0.3,2,Mechanical,Female,Tier-2,1,14.21
8.11,99.0,91.4,0,0,2,1,7,6,0.2,3,Electronics,Male,Tier-2,1,14.93
8.14,76.4,69.7,0,2,12,0,5,3,1.1,4,Mechanical,Male,Tier-2,0,0.0
8.04,61.3,59.0,0,1,14,8,8,0,0.9,7,Electronics,Female,Tier-1,1,21.83
9.03,62.3,74.5,1,2,6,4,4,3,0.8,5,Computer Science,Male,Tier-2,1,20.78
9.21,87.3,87.0,0,0,10,1,3,4,0.2,1,Mechanical,Male,Tier-3,0,0.0
8.06,86.5,82.2,0,3,3,10,6,1,0.5,3,Computer Science,Female,Tier-2,1,22.58
9.64,70.7,68.3,0,1,5,3,2,1,1.4,1,Electronics,Male,Tier-3,0,0.0
7.56,63.9,98.1,0,1,5,9,7,2,1.3,6,Electronics,Male,Tier-2,1,16.14
9.94,89.9,74.0,0,1,10,5,7,4,0.2,3,Computer Science,Male,Tier-1,1,29.2
8.25,63.3,52.7,0,3,8,8,4,2,0.6,6,Computer Science,Male,Tier-3,1,17.17
9.85,72.7,82.7,0,1,9,7,7,3,0.6,3,Information Technology,Male,Tier-2,1,21.78
9.04,83.7,73.2,0,1,4,5,2,5,0.7,6,Electrical,Male,Tier-1,1,16.54
7.27,54.0,74.0,0,1,10,3,2,6,0.6,4,Electronics,Female,Tier-2,0,0.0
9.26,89.4,86.6,3,0,1,9,3,1,0.7,1,Mechanical,Male,Tier-1,1,14.42
8.5,99.0,71.6,0,0,5,4,8,6,1.7,1,Computer Science,Male,Tier-3,1,16.81
8.21,79.4,71.2,1,1,4,10,4,2,0.5,7,Computer Science,Female,Tier-2,1,18.88
8.13,77.6,58.7,0,0,5,10,5,6,0.8,3,Electronics,Male,Tier-3,1,11.53
9.26,78.5,68.1,1,2,11,3,3,2,0.9,2,Civil,Male,Tier-3,0,0.0
9.03,80.7,78.2,0,1,14,3,8,4,2.9,5,Computer Science,Female,Tier-1,1,32.38
9.71,69.2,67.4,0,1,15,7,3,6,1.1,5,Chemical,Male,Tier-2,0,0.0
8.97,64.5,53.3,0,0,9,3,2,5,0.1,2,Electrical,Male,Tier-3,0,0.0
7.35,73.8,83.5,0,1,8,10,1,3,0.9,8,Electrical,Female,Tier-2,0,0.0
9.38,79.8,84.0,5,2,11,2,2,0,1.1,4,Computer Science,Female,Tier-2,1,20.59
7.96,66.0,84.1,0,1,11,1,0,4,0.0,8,Information Technology,Male,Tier-2,1,18.46
9.57,61.8,63.0,0,0,11,9,7,4,0.1,7,Civil,Female,Tier-2,0,0.0
8.51,72.7,74.7,0,0,8,0,0,3,0.0,6,Mechanical,Female,Tier-3,0,0.0
8.73,62.0,78.1,0,1,8,4,5,0,0.0,2,Information Technology,Female,Tier-2,1,18.11
8.57,86.1,82.7,0,1,1,3,1,4,0.1,8,Electrical,Male,Tier-1,1,15.48
7.91,40.0,83.0,0,0,12,9,2,2,3.2,6,Mechanical,Male,Tier-1,1,17.53
9.06,64.0,56.6,0,1,7,8,8,2,0.2,2,Chemical,Male,Tier-1,1,14.1
8.53,95.0,97.4,2,2,13,8,8,2,0.2,4,Information Technology,Male,Tier-1,1,28.02
7.11,75.3,59.3,0,0,4,10,5,5,1.9,3,Mechanical,Male,Tier-2,0,0.0
8.86,80.2,53.8,0,1,6,4,6,5,1.4,6,Information Technology,Female,Tier-1,1,26.49
9.01,76.5,36.9,0,2,4,4,4,6,1.1,1,Mechanical,Female,Tier-3,0,0.0
9.17,70.5,84.1,0,4,12,5,6,2,0.5,7,Information Technology,Female,Tier-2,1,22.21
8.87,91.1,93.8,1,0,5,3,5,0,0.0,6,Information Technology,Male,Tier-2,1,17.89
8.2,71.1,66.8,5,0,5,5,4,6,1.8,6,Electrical,Female,Tier-1,0,0.0
9.59,68.1,52.0,0,3,1,7,2,5,2.0,5,Information Technology,Female,Tier-1,1,27.97
7.67,85.9,86.4,1,0,6,4,1,3,0.7,6,Mechanical,Male,Tier-3,0,0.0
7.58,54.8,58.1,0,1,10,7,4,3,1.0,5,Electrical,Male,Tier-2,0,0.0
9.75,74.6,83.0,2,1,8,7,7,0,0.6,5,Electronics,Female,Tier-2,1,17.0
9.91,71.8,63.0,0,1,13,2,4,3,0.4,2,Mechanical,Male,Tier-1,1,17.51
9.38,74.4,69.3,0,0,5,5,2,2,0.8,3,Mechanical,Male,Tier-2,0,0.0
9.97,72.1,79.2,0,2,14,0,2,0,1.2,3,Electronics,Male,Tier-3,0,0.0
8.96,82.5,79.2,0,0,10,4,4,2,0.2,6,Information Technology,Male,Tier-2,1,19.43
8.61,91.2,76.4,0,1,13,6,8,3,0.8,2,Civil,Male,Tier-1,1,16.83
8.97,83.5,94.1,0,1,12,4,7,6,1.5,4,Electronics,Female,Tier-3,1,14.21
8.64,74.0,97.3,0,0,6,2,6,4,0.6,4,Computer Science,Male,Tier-2,1,20.01
9.54,85.6,98.3,0,0,5,1,4,0,0.2,8,Electrical,Male,Tier-1,1,15.9
8.13,87.0,72.7,0,3,1,1,8,1,2.0,3,Information Technology,Male,Tier-2,1,19.97
8.05,82.3,76.4,0,1,5,8,1,6,1.1,8,Electronics,Male,Tier-1,1,21.2
8.43,90.6,92.9,1,1,2,1,5,1,1.0,2,Computer Science,Male,Tier-1,1,24.6
8.58,49.8,66.5,0,1,4,6,6,5,1.1,6,Electronics,Male,Tier-2,1,15.89
9.9,78.3,69.4,0,0,2,8,6,2,0.3,5,Computer Science,Female,Tier-3,1,16.1
8.07,81.7,75.3,0,1,8,2,3,3,0.7,7,Electronics,Male,Tier-3,0,0.0
8.5,60.2,74.7,0,0,14,6,1,2,0.4,8,Electronics,Male,Tier-3,0,0.0
9.23,80.6,71.3,0,1,13,0,0,5,1.8,1,Civil,Male,Tier-1,1,15.84
9.64,89.0,62.8,0,0,13,5,0,5,0.9,3,Electronics,Male,Tier-2,1,16.03
8.83,75.3,86.1,0,2,7,10,2,1,1.3,5,Information Technology,Male,Tier-2,1,20.04
9.67,85.9,70.0,0,1,9,1,6,6,1.1,3,Electronics,Male,Tier-2,1,17.39
9.63,90.3,77.0,0,0,4,9,4,0,0.7,7,Electronics,Female,Tier-3,0,0.0
9.02,94.1,74.9,3,0,5,0,6,2,1.6,1,Civil,Female,Tier-3,0,0.0
9.08,91.9,83.8,5,0,15,4,8,3,1.0,8,Computer Science,Female,Tier-2,1,22.26
7.03,94.4,80.9,0,2,9,5,7,1,0.3,6,Electrical,Male,Tier-3,0,0.0
7.91,72.0,71.7,0,0,9,10,0,0,0.3,4,Computer Science,Male,Tier-1,1,22.69
9.58,73.3,69.6,1,1,2,1,3,2,1.8,3,Information Technology,Female,Tier-2,1,19.17
8.72,48.3,73.6,1,0,12,3,4,0,2.8,6,Information Technology,Male,Tier-1,1,25.19
8.42,65.2,60.6,1,4,11,2,6,4,0.8,2,Electronics,Female,Tier-3,0,0.0
7.85,92.6,64.5,0,1,14,0,7,1,0.5,4,Information Technology,Male,Tier-2,1,19.09
7.79,70.7,81.9,0,0,15,0,7,6,1.0,8,Computer Science,Male,Tier-1,1,29.23
9.81,82.8,78.9,0,1,1,2,3,2,0.7,4,Computer Science,Female,Tier-2,1,20.35
8.84,80.9,62.4,1,4,3,1,6,0,1.8,5,Chemical,Male,Tier-3,0,0.0
6.37,92.9,73.4,1,1,10,1,1,6,1.8,2,Civil,Male,Tier-1,0,0.0
8.41,53.8,54.7,0,1,1,9,8,2,0.6,6,Civil,Female,Tier-2,0,0.0
7.42,82.2,76.8,0,0,6,4,5,6,1.6,3,Information Technology,Female,Tier-2,1,16.92
9.82,82.0,70.6,0,0,8,4,3,3,0.2,7,Electrical,Male,Tier-2,0,0.0
8.64,67.7,99.0,1,0,4,6,5,3,0.5,3,Computer Science,Male,Tier-2,0,0.0
8.69,89.5,82.6,0,1,11,4,6,2,0.1,8,Computer Science,Female,Tier-1,1,29.29
8.19,61.2,62.6,0,1,4,2,7,1,1.6,2,Computer Science,Female,Tier-3,1,16.46
8.6,90.8,62.4,0,2,11,9,3,5,3.7,4,Mechanical,Female,Tier-2,1,15.9
7.3,52.1,83.3,0,1,15,5,8,2,0.9,8,Computer Science,Male,Tier-3,1,17.18
9.42,67.1,86.4,0,0,10,2,5,6,1.5,3,Information Technology,Female,Tier-3,1,17.68
8.66,76.3,99.0,1,1,1,7,0,2,0.5,3,Computer Science,Male,Tier-3,1,15.37
9.06,80.6,90.0,0,1,9,5,2,2,0.8,3,Civil,Female,Tier-3,0,0.0
8.92,55.6,81.2,0,1,10,6,0,2,0.4,1,Electrical,Male,Tier-2,0,0.0
9.02,90.5,93.5,0,1,8,2,5,1,1.2,2,Civil,Male,Tier-1,1,14.9
7.71,87.0,76.0,0,0,14,10,5,4,0.3,8,Computer Science,Male,Tier-3,1,18.54
9.44,99.0,75.4,0,0,14,6,6,4,0.2,1,Information Technology,Male,Tier-3,1,16.13
9.28,86.4,59.2,0,1,13,8,0,0,2.3,1,Mechanical,Male,Tier-1,1,17.14
8.82,69.2,94.6,0,0,3,7,0,1,2.0,5,Computer Science,Male,Tier-1,1,25.03
6.98,65.1,76.7,1,1,14,10,4,1,1.8,3,Mechanical,Male,Tier-1,1,15.47
9.06,73.0,73.7,0,0,14,1,4,6,1.7,1,Electrical,Female,Tier-2,1,12.26
7.82,99.0,64.7,0,2,3,9,0,1,1.3,2,Computer Science,Male,Tier-3,1,15.31
7.48,78.6,90.9,0,3,13,9,6,3,2.1,5,Electronics,Male,Tier-1,1,24.31
7.93,79.1,87.8,1,3,10,1,6,1,0.2,5,Information Technology,Female,Tier-2,1,19.98
9.82,94.6,63.3,1,2,4,6,5,6,2.0,8,Chemical,Female,Tier-2,0,0.0
9.26,64.0,81.6,0,4,4,9,6,6,2.5,6,Information Technology,Female,Tier-3,1,19.6
8.93,84.5,85.3,0,1,2,3,5,6,1.3,7,Electronics,Female,Tier-2,1,16.83
8.75,84.2,58.8,0,3,4,8,1,3,0.9,4,Computer Science,Male,Tier-3,1,17.35
8.99,89.5,83.3,0,1,2,5,4,4,0.3,4,Civil,Male,Tier-3,0,0.0
7.45,88.2,80.7,0,2,11,8,6,4,2.0,8,Computer Science,Female,Tier-3,1,19.58
8.41,77.3,83.1,0,0,15,10,1,3,0.9,5,Electronics,Female,Tier-2,1,16.7
9.12,61.4,99.0,0,1,11,2,4,6,0.9,2,Mechanical,Male,Tier-2,0,0.0
9.63,71.2,99.0,0,3,7,5,2,2,0.9,1,Information Technology,Male,Tier-3,1,16.51
7.41,88.1,91.1,1,1,5,5,8,4,2.0,4,Computer Science,Female,Tier-3,1,16.24
8.53,99.0,78.4,0,0,7,7,0,2,0.1,1,Electrical,Female,Tier-1,1,14.19
9.06,63.3,83.3,1,1,6,6,6,6,0.1,7,Information Technology,Female,Tier-2,1,19.59
8.78,62.5,80.6,0,1,2,2,3,0,0.3,2,Electronics,Female,Tier-2,1,13.02
9.19,59.1,99.0,0,1,14,0,4,3,0.7,8,Civil,Male,Tier-2,0,0.0
9.15,68.8,76.8,0,1,12,1,0,5,0.6,8,Mechanical,Male,Tier-2,1,12.72
9.84,89.4,69.6,0,0,2,10,4,6,0.7,1,Information Technology,Female,Tier-1,1,24.38
9.39,93.8,82.1,0,2,1,9,7,0,0.1,5,Electronics,Male,Tier-1,1,22.56
9.02,53.1,99.0,0,1,13,1,5,3,1.6,4,Computer Science,Male,Tier-2,1,21.08
9.6,63.5,62.4,0,0,1,0,1,0,0.4,8,Electronics,Male,Tier-2,0,0.0
9.83,61.3,66.3,1,2,13,3,1,0,2.4,2,Information Technology,Male,Tier-1,1,27.21
8.33,67.6,65.5,0,0,5,5,8,1,1.8,5,Mechanical,Male,Tier-3,1,10.83
9.31,75.3,59.4,0,0,5,3,0,6,0.1,7,Civil,Male,Tier-2,0,0.0
7.26,73.2,62.6,2,2,7,3,1,6,0.1,2,Electrical,Male,Tier-3,0,0.0
8.1,84.2,87.2,0,2,1,10,7,6,1.0,7,Civil,Female,Tier-3,0,0.0
9.7,54.9,77.9,0,0,5,8,5,5,0.1,6,Chemical,Female,Tier-2,0,0.0
9.66,71.8,58.2,0,0,2,1,2,4,0.8,4,Mechanical,Male,Tier-3,0,0.0
7.39,94.4,83.9,0,0,10,0,2,3,0.1,1,Mechanical,Male,Tier-2,0,0.0
9.12,94.9,79.5,0,2,1,6,8,4,0.7,2,Computer Science,Male,Tier-1,1,28.56
9.85,98.0,87.4,0,2,7,4,1,6,0.5,4,Electronics,Female,Tier-1,1,23.77
9.15,82.7,67.1,0,1,15,4,4,1,0.9,8,Electronics,Male,Tier-3,1,12.99
7.7,70.1,59.0,0,0,3,1,6,4,0.4,6,Mechanical,Male,Tier-2,0,0.0
8.86,80.1,83.8,0,0,11,5,5,5,0.2,6,Information Technology,Male,Tier-3,1,16.38
7.89,99.0,85.7,0,2,9,4,0,3,1.8,5,Electrical,Male,Tier-3,1,10.34
8.83,71.6,60.6,0,0,15,4,2,6,0.4,8,Computer Science,Female,Tier-1,1,28.09
8.34,99.0,78.1,0,1,5,5,4,1,0.1,4,Electronics,Female,Tier-2,1,16.23
7.6,48.8,67.0,0,1,5,1,2,2,0.7,1,Chemical,Male,Tier-2,0,0.0
7.9,84.9,87.6,0,0,5,4,2,1,2.1,8,Information Technology,Male,Tier-3,0,0.0
8.96,85.8,83.6,0,0,9,10,4,5,0.3,7,Mechanical,Male,Tier-2,0,0.0
9.29,82.5,90.8,1,0,13,0,7,3,0.6,4,Information Technology,Male,Tier-2,1,20.99
9.22,83.3,64.1,0,1,10,7,7,0,0.5,7,Electronics,Male,Tier-2,0,0.0
9.52,84.3,66.0,0,2,13,0,7,4,0.0,5,Civil,Male,Tier-2,0,0.0
9.11,84.8,70.2,2,1,1,6,5,5,2.0,5,Civil,Male,Tier-2,0,0.0
9.5,74.0,68.1,3,0,5,5,8,0,1.4,2,Civil,Female,Tier-2,0,0.0
6.81,74.7,79.8,0,1,10,7,4,6,0.1,5,Computer Science,Female,Tier-3,1,14.67
8.7,61.7,61.0,2,0,6,4,6,2,0.1,3,Civil,Male,Tier-3,0,0.0
7.89,86.8,94.8,0,0,9,10,0,0,0.0,5,Computer Science,Male,Tier-2,1,18.29
8.99,93.6,97.7,0,1,3,5,3,4,4.2,7,Information Technology,Female,Tier-1,1,28.77
7.73,98.9,89.4,0,3,1,3,0,0,0.5,1,Chemical,Male,Tier-2,0,0.0
8.72,68.1,81.5,0,2,12,9,1,1,2.7,8,Computer Science,Male,Tier-2,1,24.4
9.7,57.3,73.4,0,1,11,9,5,3,0.5,5,Information Technology,Male,Tier-1,1,27.52
7.5,82.5,77.5,0,1,11,0,0,5,0.1,2,Information Technology,Male,Tier-3,0,0.0
9.07,64.1,65.2,1,2,8,10,8,6,0.4,7,Civil,Male,Tier-2,1,12.2
8.0,84.9,77.0,0,1,9,6,5,5,0.5,5,Information Technology,Female,Tier-2,1,19.16
9.35,51.5,79.4,0,1,12,1,7,0,0.2,4,Civil,Male,Tier-3,0,0.0
9.78,91.0,64.3,0,0,11,0,7,3,0.1,6,Computer Science,Male,Tier-3,1,17.22
8.24,79.8,96.1,3,0,6,0,1,3,0.4,8,Electronics,Female,Tier-2,0,0.0
8.04,54.9,73.9,1,1,5,0,1,5,0.8,6,Chemical,Male,Tier-3,0,0.0
8.31,81.6,61.6,0,2,12,1,2,3,0.3,4,Computer Science,Male,Tier-3,1,16.78
8.51,79.1,72.3,1,1,8,0,7,1,3.2,4,Electrical,Female,Tier-2,0,0.0
8.72,84.3,67.2,1,0,12,3,7,3,0.7,3,Computer Science,Male,Tier-3,0,0.0
8.53,87.6,64.1,2,1,6,9,4,5,0.1,8,Electronics,Female,Tier-2,1,14.35
8.2,49.0,95.4,0,1,6,9,1,0,0.5,2,Computer Science,Female,Tier-2,1,18.13
9.47,72.3,75.1,0,3,9,10,3,5,1.2,4,Electronics,Female,Tier-2,1,18.79
9.71,76.9,88.4,0,0,9,6,3,3,0.7,7,Mechanical,Male,Tier-2,0,0.0
9.59,74.5,80.3,3,1,1,9,6,1,0.4,4,Civil,Male,Tier-2,0,0.0
9.14,73.8,81.2,4,1,12,2,3,5,0.1,7,Information Technology,Male,Tier-2,1,18.55
8.4,90.7,74.8,0,4,2,8,5,3,0.6,7,Electrical,Male,Tier-3,1,10.27
8.6,57.2,69.4,0,1,1,1,1,0,0.1,6,Information Technology,Male,Tier-3,1,14.35
8.92,74.5,91.9,0,2,2,1,1,1,0.5,4,Computer Science,Male,Tier-1,1,25.31
7.42,75.5,83.5,0,0,3,6,4,2,0.1,6,Information Technology,Male,Tier-1,1,21.07
9.85,76.7,72.6,0,0,13,8,0,2,1.1,7,Information Technology,Female,Tier-3,0,0.0
9.18,66.3,87.9,0,0,14,5,1,0,1.5,6,Electronics,Male,Tier-1,1,21.72
8.25,99.0,94.6,0,1,13,10,2,4,0.3,2,Computer Science,Male,Tier-3,1,16.9
7.46,89.7,79.8,5,1,2,0,8,3,0.1,7,Information Technology,Male,Tier-3,0,0.0
9.81,99.0,95.2,0,0,6,5,8,5,0.4,7,Electrical,Male,Tier-3,1,10.32
8.43,85.7,68.8,1,1,4,3,6,4,0.8,6,Mechanical,Female,Tier-2,0,0.0
9.25,87.1,63.3,0,1,15,4,4,1,1.5,4,Computer Science,Female,Tier-1,1,29.74
9.63,77.9,70.5,0,1,5,3,1,3,0.5,7,Computer Science,Male,Tier-2,1,20.63
8.89,96.8,75.5,0,0,10,2,1,5,0.5,3,Computer Science,Male,Tier-1,1,24.85
7.88,84.8,95.2,5,2,9,1,7,5,2.4,4,Information Technology,Male,Tier-3,1,15.29
8.67,75.7,70.0,0,1,2,1,2,5,0.6,1,Information Technology,Male,Tier-3,1,12.76
7.79,99.0,80.0,0,0,3,9,6,4,0.6,3,Civil,Female,Tier-3,0,0.0
9.07,62.4,89.3,0,1,14,10,5,6,0.5,1,Electronics,Male,Tier-1,1,22.87
9.32,69.2,81.1,0,0,10,3,5,0,0.5,4,Civil,Female,Tier-3,0,0.0
7.42,99.0,68.6,0,1,1,2,2,1,1.3,4,Chemical,Female,Tier-3,0,0.0
8.95,86.0,58.4,0,0,15,10,5,3,0.3,8,Information Technology,Male,Tier-1,1,26.84
9.13,46.4,90.8,0,2,2,5,3,2,0.5,8,Electronics,Male,Tier-1,1,21.12
9.89,90.2,61.3,0,4,1,9,0,5,0.3,2,Mechanical,Male,Tier-3,1,10.82
9.83,65.7,70.1,0,0,14,2,7,5,0.8,6,Electronics,Male,Tier-2,1,16.75
9.78,71.1,75.4,2,0,9,2,8,3,3.2,1,Information Technology,Male,Tier-3,0,0.0
9.38,99.0,91.4,0,0,3,3,2,5,0.5,8,Civil,Male,Tier-3,0,0.0
8.89,97.9,88.0,1,1,3,4,0,1,3.4,1,Electrical,Male,Tier-3,0,0.0
9.57,99.0,76.9,0,0,13,10,0,2,1.1,5,Information Technology,Female,Tier-2,1,21.49
7.42,70.7,90.8,0,2,7,8,0,0,1.6,8,Information Technology,Male,Tier-2,1,18.81
7.1,74.5,93.6,0,1,1,10,8,3,0.4,5,Electronics,Male,Tier-3,0,0.0
7.33,80.6,68.8,0,1,9,4,4,4,0.3,5,Civil,Female,Tier-2,0,0.0
7.66,88.4,69.9,3,1,7,0,2,4,0.9,5,Electronics,Female,Tier-2,0,0.0
9.43,73.9,84.7,3,2,15,8,8,6,4.7,1,Computer Science,Male,Tier-2,1,26.52
8.07,99.0,97.1,0,0,9,1,8,6,1.2,2,Information Technology,Female,Tier-1,1,25.37
8.01,83.9,66.0,0,1,8,3,5,0,1.1,5,Electronics,Male,Tier-3,0,0.0
7.99,95.9,51.1,0,1,5,9,4,6,0.6,8,Mechanical,Male,Tier-2,1,13.55
8.76,68.6,83.4,0,1,12,5,0,1,2.1,1,Civil,Female,Tier-2,0,0.0
9.29,73.0,92.7,0,1,3,8,5,0,1.2,8,Mechanical,Male,Tier-2,1,13.67
8.8,80.9,76.7,0,0,11,1,4,1,1.1,8,Computer Science,Female,Tier-2,1,19.42
9.68,72.5,99.0,0,1,9,8,8,2,0.3,2,Mechanical,Male,Tier-2,0,0.0
9.22,90.6,64.1,0,2,5,8,6,1,3.2,2,Information Technology,Female,Tier-1,1,27.91
7.75,90.8,65.4,0,0,9,0,2,2,0.3,5,Information Technology,Male,Tier-3,1,13.58
9.76,75.1,65.2,0,1,3,10,4,3,0.7,1,Civil,Male,Tier-2,0,0.0
7.96,85.9,76.1,0,0,6,5,5,3,0.4,3,Information Technology,Male,Tier-1,1,21.99
9.85,99.0,76.4,0,1,13,5,1,0,0.2,1,Computer Science,Male,Tier-3,1,16.85
9.67,90.5,65.0,0,1,2,8,6,0,0.2,7,Mechanical,Female,Tier-3,1,11.09
7.63,85.8,89.6,0,1,3,5,8,3,0.3,7,Computer Science,Male,Tier-2,1,20.65
8.2,93.5,78.5,0,0,2,1,8,4,1.2,2,Information Technology,Male,Tier-2,1,19.68
8.25,98.2,61.5,1,0,12,7,4,2,3.7,4,Electronics,Female,Tier-3,1,13.73
8.53,96.2,83.0,0,1,2,0,7,5,1.9,7,Computer Science,Male,Tier-1,1,28.52
8.17,77.1,69.5,0,0,5,4,8,6,0.2,5,Information Technology,Male,Tier-2,0,0.0
8.12,88.8,76.3,1,0,10,9,5,3,0.1,7,Mechanical,Male,Tier-2,0,0.0
9.87,74.4,86.5,0,1,4,2,3,5,1.2,2,Electronics,Male,Tier-3,0,0.0
9.11,77.3,88.0,1,0,11,10,3,6,0.0,7,Civil,Male,Tier-2,0,0.0
7.12,83.8,86.9,0,2,4,5,2,5,2.0,3,Computer Science,Male,Tier-1,1,25.17
8.7,60.6,75.6,0,0,13,4,8,4,1.7,3,Electrical,Male,Tier-1,1,16.85
9.31,82.4,62.3,0,1,8,9,5,5,1.6,3,Computer Science,Female,Tier-3,1,16.77
9.33,69.7,70.9,0,0,14,3,7,1,0.8,7,Mechanical,Female,Tier-2,1,13.13
8.69,63.8,75.3,0,1,6,2,1,3,3.6,7,Computer Science,Female,Tier-2,1,21.69
9.05,87.5,95.1,0,1,10,0,3,4,0.6,3,Electrical,Male,Tier-3,0,0.0
7.71,74.9,68.2,0,1,2,7,1,6,4.3,6,Computer Science,Female,Tier-3,1,16.17
7.43,80.6,77.6,0,1,13,10,2,3,2.1,1,Electronics,Male,Tier-3,0,0.0
8.61,75.2,59.0,1,0,1,4,1,5,0.1,2,Computer Science,Male,Tier-1,1,22.16
9.21,70.6,79.4,1,0,5,7,8,6,2.3,3,Mechanical,Female,Tier-2,1,14.3
8.87,79.4,74.4,0,4,15,8,8,1,0.4,7,Computer Science,Male,Tier-3,1,20.41
8.82,61.7,73.3,0,1,7,7,5,1,1.5,8,Mechanical,Male,Tier-1,1,18.47
8.7,76.8,86.0,0,1,5,5,6,2,0.0,2,Civil,Male,Tier-3,0,0.0
9.6,99.0,66.1,0,2,12,9,4,1,0.3,7,Electrical,Male,Tier-2,1,14.28
7.01,63.6,93.2,1,0,4,7,0,1,1.4,8,Information Technology,Female,Tier-1,1,20.44
8.78,95.1,65.1,0,1,5,4,3,6,3.6,2,Electronics,Female,Tier-3,1,14.19
6.96,99.0,92.8,4,0,11,8,3,2,0.2,7,Mechanical,Male,Tier-2,0,0.0
9.46,68.6,54.2,1,0,10,5,7,3,0.6,4,Civil,Female,Tier-3,0,0.0
9.34,81.9,79.0,0,0,8,1,4,6,0.9,8,Civil,Male,Tier-2,1,12.45
9.86,62.4,82.9,0,2,5,6,2,3,3.0,7,Civil,Male,Tier-2,0,0.0
8.99,60.6,70.3,0,0,9,0,0,2,0.6,1,Electrical,Male,Tier-3,0,0.0
8.45,80.0,78.6,5,0,10,9,0,3,2.7,7,Mechanical,Female,Tier-2,0,0.0
6.75,82.9,70.3,0,0,7,0,4,3,3.8,4,Computer Science,Male,Tier-3,0,0.0
8.82,71.2,80.8,0,0,11,7,7,5,2.8,5,Civil,Female,Tier-3,0,0.0
9.1,64.4,78.3,0,2,13,4,8,4,1.4,5,Electronics,Male,Tier-2,1,17.83
